exp_group,predict_1,predict_2,predict_3
3,2589.96,1758.1,980.814
3,781.9630000000001,967.1260000000001,815.0419999999999
3,211.976,396.171,591.453
3,474.902,215.907,157.747
3,128.819,151.043,204.12599999999998
3,364.001,214.416,176.157
3,2025.04,3450.78,1050.16
3,235.43900000000002,439.74800000000005,650.8919999999999
3,455.162,896.625,1338.48
3,1689.58,2296.22,1319.39
3,190.239,144.064,143.80100000000002
3,155.85299999999998,141.131,162.336
3,197.268,361.649,527.653
3,161.304,148.201,170.037
3,119.632,162.97,224.082
3,156.66299999999998,139.576,154.015
3,148.416,235.033,331.31300000000005
3,124.066,146.935,187.59599999999998
3,141.651,138.607,162.062
3,138.4,145.891,165.304
3,159.986,144.283,153.35299999999998
3,951.025,542.54,286.57099999999997
3,235.243,429.094,636.521
3,960.11,437.746,316.88
3,122.221,188.558,264.067
3,176.424,161.654,182.142
3,3128.82,1789.36,1547.35
3,618.62,275.827,224.016
3,656.755,335.699,223.41
3,273.965,521.996,781.5989999999999
3,254.878,161.59,143.43200000000002
3,351.3,685.16,1021.99
3,174.25799999999998,144.05100000000002,153.334
3,699.72,1382.26,2085.26
3,171.132,138.26,144.559
3,2777.82,1436.83,1358.15
3,4451.61,8899.87,13348.3
3,209.685,153.33100000000002,143.064
3,199.929,154.305,165.669
3,257.195,168.81,158.082
3,288.597,177.22799999999998,158.75
3,421.64099999999996,834.556,1246.49
3,492.712,298.348,187.15900000000002
3,146.64700000000002,236.077,340.55400000000003
3,1443.71,1157.46,754.055
3,1836.44,1401.41,1144.81
3,390.926,212.063,171.418
3,276.895,531.6990000000001,789.163
3,157.043,140.75,154.638
3,850.206,588.591,382.027
3,325.866,186.666,151.523
3,1075.19,569.087,372.985
3,168.327,291.577,425.06199999999995
3,2985.95,2227.6,2224.49
3,166.28400000000002,140.007,151.986
3,195.24599999999998,358.191,522.212
3,184.167,147.696,149.957
3,139.637,172.38,225.192
3,158.431,263.965,381.719
3,343.89300000000003,673.7719999999999,1007.13
3,132.07,185.321,259.623
3,500.79900000000004,271.58099999999996,184.043
3,861.696,595.131,389.175
3,357.45,159.762,133.201
3,447.559,270.611,232.972
3,219.86599999999999,149.725,149.592
3,2094.2,753.409,625.8240000000001
3,2156.15,840.799,599.8380000000001
3,231.325,434.461,647.951
3,137.061,169.352,224.26
3,159.474,274.23,399.86199999999997
3,8317.5,1869.18,1344.39
3,694.421,667.4830000000001,382.311
3,132.849,149.626,189.886
3,327.556,164.168,133.981
3,283.796,546.2919999999999,814.314
3,135.50799999999998,149.644,193.255
3,397.593,206.291,155.531
3,334.332,173.704,149.19
3,862.245,1712.8,2569.77
3,199.514,140.664,139.17600000000002
3,295.85,575.081,857.02
3,129.727,193.55200000000002,273.39599999999996
3,635.6,265.142,217.303
3,789.2810000000001,657.862,379.452
3,139.765,199.705,279.473
3,137.31799999999998,145.406,178.894
3,165.766,291.73900000000003,428.51800000000003
3,644.216,431.962,304.063
3,145.507,133.754,154.101
3,2085.97,1692.53,1194.88
3,209.47400000000002,151.47299999999998,150.654
3,147.851,232.965,326.756
3,152.047,148.555,175.687
3,147.196,226.641,315.934
3,945.615,1880.25,2823.81
3,122.77799999999999,138.814,166.831
3,753.6519999999999,1493.85,2244.51
3,158.541,265.138,383.099
3,156.987,270.73400000000004,396.712
3,660.6160000000001,457.406,325.78700000000003
3,768.8430000000001,577.844,376.05300000000005
3,340.006,232.255,197.12
3,229.365,428.733,637.804
3,505.842,269.373,194.157
3,145.2,219.27599999999998,309.173
3,134.3,143.701,176.713
3,467.17800000000005,911.1569999999999,1358.62
3,1694.34,926.3810000000001,930.819
3,148.127,220.907,318.41700000000003
3,528.347,267.253,210.57299999999998
3,132.773,139.543,162.707
3,480.19800000000004,258.423,191.40200000000002
3,721.4830000000001,392.36,266.34
3,1101.45,1355.22,989.885
3,518.6,285.876,199.43900000000002
3,399.399,784.275,1170.87
3,329.788,644.257,961.242
3,146.486,197.69799999999998,269.78
3,326.045,192.153,151.718
3,1860.77,998.573,1471.47
3,3457.95,10298.8,30984.0
3,136.85299999999998,141.789,166.995
3,545.516,265.487,180.697
3,1651.84,863.497,547.673
3,135.238,169.291,224.989
3,449.26300000000003,267.617,217.52
3,1909.19,3807.74,5707.25
3,151.668,200.55,281.712
3,166.75799999999998,138.459,147.30700000000002
3,318.441,616.2,917.5980000000001
3,153.372,258.58299999999997,377.783
3,2257.52,1899.55,1870.45
3,23744.6,1302.29,1388.61
3,431.092,230.81900000000002,166.08
3,161.119,139.024,152.024
3,139.012,192.262,268.759
3,165.28099999999998,154.384,179.28
3,137.86700000000002,144.297,176.834
3,278.224,566.811,841.6419999999999
3,194.11900000000003,353.319,520.597
3,991.4060000000001,398.19,307.586
3,179.887,157.464,165.40099999999998
3,629.71,1244.25,1862.46
3,2782.28,2708.29,2689.29
3,147.545,233.562,340.474
3,6164.49,2334.02,5585.11
3,162.92700000000002,132.673,142.045
3,388.707,209.30599999999998,176.83
3,3218.67,2905.73,4005.26
3,4520.69,1191.29,718.564
3,240.83700000000002,162.586,158.731
3,624.234,309.204,189.516
3,821.818,466.43699999999995,409.792
3,1548.16,754.552,689.987
3,376.606,707.803,1061.08
3,351.66,189.25400000000002,155.764
3,141.334,167.705,225.972
3,156.395,250.919,364.73199999999997
3,133.74200000000002,194.47799999999998,271.371
3,250.74200000000002,155.141,144.793
3,1097.7,2192.28,3287.13
3,137.832,182.543,248.868
3,915.2139999999999,458.45,376.461
3,563.056,327.991,220.748
3,264.256,498.93800000000005,740.502
3,131.85299999999998,193.455,266.815
3,162.56,144.247,165.852
3,858.477,413.225,293.512
3,2490.61,903.0939999999999,983.457
3,180.65200000000002,136.923,137.224
3,134.39600000000002,200.581,282.954
3,1744.47,1026.21,800.4069999999999
3,326.893,179.729,147.97899999999998
3,2230.96,1652.04,1298.31
3,165.421,291.643,428.786
3,188.98,339.11199999999997,495.542
3,138.77200000000002,176.611,235.727
3,226.602,393.399,575.451
3,225.18400000000003,144.004,141.806
3,2101.38,1515.7,1398.25
3,207.89,137.592,131.467
3,623.502,520.755,327.315
3,170.333,141.465,153.769
3,243.68400000000003,144.668,131.976
3,150.567,145.918,170.91099999999997
3,141.11700000000002,205.429,282.027
3,174.88400000000001,150.499,158.401
3,2110.88,-44509.6,4181.86
3,145.423,219.361,307.927
3,242.584,152.781,139.569
3,347.787,226.925,201.305
3,318.723,206.761,159.725
3,157.556,137.487,148.597
3,3008.65,4533.24,1679.51
3,165.757,139.57299999999998,142.562
3,370.065,723.164,1080.24
3,1138.95,759.133,647.226
3,1039.72,604.624,364.279
3,778.436,1539.53,2302.59
3,158.576,140.112,146.431
3,1086.44,839.788,702.7339999999999
3,1137.03,946.414,563.249
3,2709.27,1406.24,1034.48
3,-3262.85,-1369.05,-1084.7
3,219.86900000000003,156.685,159.993
3,2702.91,8280.79,1954.89
3,406.30199999999996,270.245,190.58599999999998
3,664.9019999999999,353.976,241.335
3,12661.8,-7282.01,-6160.44
3,176.90599999999998,134.925,131.106
3,229.9,429.654,638.321
3,142.01,171.735,223.264
3,163.838,139.688,144.622
3,126.649,141.485,179.085
3,172.916,136.285,140.985
3,97855.3,3094.7,2658.86
3,204.93,379.084,561.3480000000001
3,202.398,372.917,549.734
3,429.349,264.664,178.812
3,374.54,201.68099999999998,158.488
3,618.286,1227.3,1817.48
3,1875.57,719.362,545.607
3,330.089,162.168,143.665
3,378.20599999999996,748.8889999999999,1110.49
3,138.62,174.297,226.68400000000003
3,167.71,153.138,168.858
3,488.92400000000004,269.418,227.09099999999998
3,887.7819999999999,580.727,426.005
3,153.951,180.75799999999998,243.81599999999997
3,631.646,329.246,240.38400000000001
3,1189.38,574.014,349.94599999999997
3,154.872,252.888,367.95599999999996
3,224.042,169.067,158.017
3,1633.1,968.689,838.279
3,126.406,148.018,191.678
3,605.266,1208.9,1804.58
3,164.55200000000002,142.401,158.629
3,895.586,478.404,361.32099999999997
3,175.05900000000003,308.80400000000003,456.22
3,164.8,290.822,426.905
3,349.74199999999996,666.673,985.425
3,125.919,136.591,164.68
3,623.69,408.874,242.28
3,1871.03,1910.87,1683.19
3,1723.96,1443.88,784.943
3,263.887,158.387,140.861
3,234.452,443.978,648.655
3,4744.34,4691.19,1634.87
3,404.224,220.395,161.232
3,1204.66,446.588,338.69699999999995
3,158.767,142.922,160.054
3,3288.1,3091.21,6670.51
3,153.911,152.619,179.873
3,747.26,1484.72,2224.83
3,131.72,160.02700000000002,215.768
3,2023.03,4033.96,6043.7
3,162.641,140.718,149.754
3,-6266.22,-29693.0,2401.48
3,2247.44,2233.96,1739.36
3,145.922,144.767,160.57
3,1763.29,1073.77,778.812
3,3018.23,876.2739999999999,814.3580000000001
3,387.036,759.352,1134.61
3,1089.0,734.005,557.998
3,1465.73,707.6160000000001,561.094
3,181.331,313.491,457.19
3,336.509,655.467,976.5089999999999
3,133.191,137.804,169.19299999999998
3,1803.78,2532.66,2775.26
3,940.38,1873.28,2818.27
3,150.941,198.18400000000003,277.034
3,166.861,141.384,143.137
3,407.462,798.2860000000001,1192.95
3,167.86,301.943,446.89
3,136.08,167.546,214.472
3,10550.3,1890.47,1465.46
3,173.40400000000002,156.249,179.06
3,1562.12,694.535,711.133
3,258.512,169.11,158.42
3,156.246,142.232,161.014
3,3752.03,3916.43,3678.05
3,1165.6,2330.99,3499.62
3,588.5419999999999,1169.87,1747.75
3,137.191,190.393,270.42900000000003
3,175.39,136.928,144.687
3,390.292,294.384,207.623
3,3723.41,1036.63,757.2130000000001
3,217.521,139.8,134.037
3,288.77299999999997,565.746,843.047
3,138.41299999999998,165.667,217.935
3,128.69799999999998,189.07299999999998,265.6
3,131.132,163.726,209.196
3,144.92700000000002,138.2,157.72299999999998
3,659.189,1313.52,1962.59
3,214.9,144.423,142.305
3,205.043,137.41299999999998,133.55
3,894.5189999999999,646.014,473.501
3,945.0089999999999,1053.33,547.876
3,317.878,612.025,913.2389999999999
3,298.39099999999996,530.435,779.421
3,292.337,561.678,834.1519999999999
3,593.927,369.272,259.543
3,154.547,141.918,160.89600000000002
3,-4321.14,-1389.45,-584.698
3,1780.49,896.921,1014.26
3,172.458,140.494,148.525
3,180.274,134.873,143.02100000000002
3,819.632,430.194,285.35200000000003
3,131.6,144.19,174.047
3,1713.93,1222.43,963.4789999999999
3,4451.61,8899.87,13348.3
3,271.815,159.224,139.695
3,127.79700000000001,180.13099999999997,250.702
3,342.065,220.054,161.534
3,143.009,178.266,237.305
3,171.312,137.40200000000002,141.066
3,433.62300000000005,258.832,187.877
3,530.819,255.34400000000002,190.766
3,387.941,291.519,220.235
3,518.269,363.316,251.21
3,498.705,333.789,249.028
3,144.208,144.981,161.435
3,280.524,537.908,802.166
3,144.085,228.239,323.361
3,268.219,507.44699999999995,760.408
3,663.675,317.38,233.44299999999998
3,262.686,502.42800000000005,741.578
3,1291.99,2544.9,1058.53
3,131.372,164.916,221.321
3,301.514,192.65900000000002,151.939
3,466.173,916.012,1374.39
3,620.069,525.6990000000001,334.56699999999995
3,150.744,235.903,333.56300000000005
3,978.467,653.773,526.156
3,141.909,189.16299999999998,263.70599999999996
3,724.7360000000001,400.96,308.58799999999997
3,131.52,164.63299999999998,219.451
3,154.716,146.893,165.834
3,133.65,187.19099999999997,263.77299999999997
3,134.119,155.885,210.963
3,265.964,502.699,749.7189999999999
3,191.50900000000001,350.561,520.312
3,244.75599999999997,461.501,683.791
3,148.22,140.532,155.806
3,260.749,155.665,135.994
3,126.676,172.52700000000002,235.3
3,188.40400000000002,151.958,148.188
3,377.58,262.494,197.09799999999998
3,463.86800000000005,911.3910000000001,1359.83
3,569.66,228.653,170.542
3,624.5880000000001,364.631,320.052
3,2394.21,1729.74,11839.2
3,427.541,842.382,1252.44
3,155.546,263.142,384.74
3,155.297,137.32399999999998,157.911
3,487.789,314.632,261.04900000000004
3,160.655,275.314,402.74199999999996
3,267.591,161.808,150.47799999999998
3,488.965,340.43699999999995,258.813
3,652.816,296.683,206.94299999999998
3,1387.12,765.424,555.024
3,457.017,265.10900000000004,206.40400000000002
3,2129.88,939.735,576.73
3,3650.82,1433.17,773.4689999999999
3,1067.48,569.691,407.754
3,462.939,908.9989999999999,1359.1
3,271.509,159.41,133.68200000000002
3,304.065,597.905,878.5269999999999
3,1399.33,2793.24,4187.15
3,1803.26,782.0260000000001,938.03
3,1023.26,511.339,363.605
3,147.722,138.754,153.467
3,869.676,679.1310000000001,488.662
3,454.042,233.535,174.72400000000002
3,132.195,178.658,253.26
3,6925.28,1984.89,1456.64
3,137.68,143.059,176.516
3,1631.16,3261.32,4892.35
3,309.812,602.58,900.954
3,167.025,275.498,397.73900000000003
3,192.283,345.545,504.566
3,780.826,502.985,355.07099999999997
3,1313.21,959.196,702.2769999999999
3,153.155,142.65,173.426
3,137.778,199.514,277.897
3,549.0319999999999,331.941,213.06599999999997
3,279.264,532.875,789.936
3,588.445,1162.62,1741.91
3,272.47900000000004,526.923,784.587
3,172.24400000000003,294.41900000000004,436.311
3,379.995,200.21,156.192
3,1200.76,936.175,688.547
3,227.78900000000002,409.923,608.357
3,136.78799999999998,165.202,218.61900000000003
3,2650.87,1003.89,1078.08
3,734.5889999999999,350.61,232.21900000000002
3,248.547,473.958,703.9830000000001
3,617.73,328.07800000000003,255.925
3,1883.19,3354.7,1943.26
3,1412.18,4844.78,8879.9
3,132.347,154.334,202.55
3,187.745,172.36900000000003,209.092
3,198.082,362.89099999999996,535.705
3,353.912,204.209,174.748
3,219.56099999999998,136.716,129.908
3,243.18400000000003,154.851,144.997
3,176.449,143.741,145.112
3,429.51,221.37900000000002,163.072
3,817.0310000000001,429.708,288.393
3,137.415,183.64,256.689
3,170.765,142.525,155.306
3,1117.31,746.005,567.14
3,148.092,154.908,190.65900000000002
3,288.514,214.107,207.424
3,186.312,336.457,499.361
3,342.39,195.347,164.72400000000002
3,972.058,1938.14,2906.49
3,145.629,144.84799999999998,163.435
3,652.225,1298.25,1940.97
3,133.648,161.304,210.329
3,3255.23,1018.09,1220.12
3,205.872,134.417,129.645
3,319.71,189.606,150.658
3,129.585,192.334,269.65
3,126.678,147.55,190.58
3,158.836,137.891,155.705
3,209.98,156.446,149.828
3,146.101,184.84,243.375
3,205.078,374.652,553.317
3,150.49200000000002,206.614,296.008
3,1566.33,1055.36,745.625
3,143.94799999999998,214.892,304.372
3,598.9630000000001,497.32599999999996,419.228
3,173.555,144.908,143.107
3,131.036,155.045,200.262
3,157.752,148.61,175.239
3,134.095,145.924,179.187
3,286.715,215.835,182.995
3,3821.24,-3612.79,2549.84
3,136.334,189.609,260.404
3,129.665,189.135,264.057
3,660.007,297.153,221.71599999999998
3,418.465,235.435,175.946
3,4297.33,898.819,588.038
3,4925.64,7503.82,1568.49
3,139.52700000000002,148.703,185.387
3,937.845,865.2230000000001,1020.28
3,905.717,508.135,340.462
3,134.347,157.64700000000002,190.202
3,261.518,155.916,144.665
3,1422.35,878.4789999999999,688.3389999999999
3,598.357,291.065,193.13
3,148.539,216.896,304.711
3,202.062,362.13300000000004,527.844
3,147.33,149.028,168.12
3,349.50199999999995,205.428,154.58
3,119.37,188.97299999999998,258.065
3,310.87,194.185,165.19799999999998
3,1296.09,765.4760000000001,616.18
3,779.934,431.656,324.22900000000004
3,162.974,142.192,157.697
3,1124.03,2260.55,3386.41
3,215.143,143.945,147.69799999999998
3,292.998,566.398,843.085
3,217.602,406.027,602.378
3,286.694,226.14,199.257
3,150.196,232.797,331.966
3,124.00299999999999,192.477,268.885
3,237.60299999999998,145.585,140.033
3,337.918,178.903,157.497
3,150.904,155.553,172.97
3,648.924,351.21,245.59900000000002
3,220.50599999999997,137.738,141.33
3,333.42,195.675,159.803
3,183.732,200.00599999999997,257.923
3,160.965,279.599,413.68300000000005
3,1451.43,1089.54,815.475
3,151.65200000000002,245.696,366.64099999999996
3,1751.01,1376.26,780.5419999999999
3,143.048,208.58700000000002,297.077
3,287.82599999999996,168.521,142.56799999999998
3,1249.06,474.74,313.366
3,147.561,229.653,327.72
3,138.47799999999998,167.326,228.247
3,445.093,865.087,1297.27
3,8650.02,1843.47,1515.72
3,154.914,239.27900000000002,340.72900000000004
3,735.643,363.17699999999996,249.665
3,367.059,237.88400000000001,191.32299999999998
3,1386.53,914.85,639.743
3,328.343,632.273,938.2439999999999
3,1221.93,2430.04,3648.59
3,127.244,141.32399999999998,177.312
3,428.26300000000003,211.81099999999998,166.75900000000001
3,440.81699999999995,252.356,183.625
3,142.32299999999998,147.607,188.197
3,273.507,517.481,767.195
3,320.431,182.386,148.118
3,276.64799999999997,534.553,796.383
3,142.765,164.562,212.773
3,633.306,434.352,365.231
3,425.134,195.393,152.08700000000002
3,280.918,530.367,791.632
3,1065.65,1485.15,895.648
3,-41281.2,-1460.7,-868.095
3,463.5,910.0110000000001,1363.25
3,149.539,253.605,367.23
3,160.814,272.538,391.194
3,170.94299999999998,143.23,154.899
3,835.289,399.55199999999996,341.67699999999996
3,147.906,140.064,159.21
3,2454.82,3583.89,1367.61
3,259.358,478.44599999999997,710.568
3,710.12,1417.88,2122.18
3,179.514,324.034,478.124
3,6783.49,-13269.8,-12410.1
3,132.9,142.36700000000002,173.995
3,865.7239999999999,532.8530000000001,369.36699999999996
3,251.465,473.306,697.961
3,263.839,495.57599999999996,734.6310000000001
3,131.834,156.83700000000002,212.183
3,499.642,986.38,1478.22
3,211.13099999999997,141.97,136.90200000000002
3,160.221,146.311,165.81599999999997
3,144.134,215.68,303.041
3,136.362,165.58,221.984
3,128.25799999999998,151.262,195.77700000000002
3,3185.99,6367.96,9547.13
3,172.15400000000002,290.39,423.94599999999997
3,138.121,165.83,226.425
3,385.631,751.922,1124.14
3,256.282,155.817,141.558
3,18021.6,22602.3,-2123.12
3,138.241,153.088,206.405
3,143.045,147.632,173.357
3,368.67900000000003,194.68599999999998,148.582
3,541.73,313.95799999999997,244.855
3,182.52200000000002,336.911,495.161
3,-7468.39,-21111.6,5324.64
3,2255.8,1290.67,1148.52
3,13050.7,31617.7,-1483.75
3,165.332,149.494,193.516
3,138.123,157.997,205.38400000000001
3,474.8,232.02,171.753
3,382.57599999999996,184.143,146.762
3,903.676,358.478,256.038
3,438.783,215.00799999999998,167.68900000000002
3,1180.12,952.048,802.673
3,2642.07,-7669.57,-9044.79
3,455.825,272.27299999999997,214.334
3,172.153,282.275,404.149
3,137.27200000000002,175.331,232.085
3,677.72,453.505,363.64599999999996
3,895.0360000000001,594.52,466.94699999999995
3,300.968,177.868,152.60299999999998
3,137.55200000000002,202.615,280.85400000000004
3,137.025,170.357,221.299
3,345.204,671.584,1002.9
3,669.461,560.2869999999999,355.791
3,3591.8,2864.63,1458.74
3,140.216,169.018,221.72
3,331.15,647.201,958.9789999999999
3,178.53099999999998,163.90099999999998,179.998
3,177.563,314.066,452.55
3,183819.0,-2207.11,-2456.75
3,1310.73,789.0419999999999,520.8380000000001
3,159.065,279.927,400.352
3,151.806,138.168,147.252
3,271.128,162.137,137.164
3,558.474,298.455,222.792
3,1677.37,539.78,419.14599999999996
3,3046.23,1097.78,999.2560000000001
3,175.18400000000003,299.336,439.15
3,125.86,135.649,168.82299999999998
3,162.352,141.839,146.752
3,184.954,142.368,148.164
3,127.06200000000001,160.217,213.11700000000002
3,142.813,176.236,235.035
3,1186.34,1382.08,1278.03
3,151.084,144.208,169.942
3,432.55400000000003,851.47,1265.86
3,326.651,211.142,175.141
3,265.133,494.57800000000003,727.8839999999999
3,558.927,319.83,230.113
3,195.622,363.46,536.559
3,825.257,633.632,447.57300000000004
3,140.466,177.144,226.268
3,126.266,189.605,260.298
3,983.195,459.36800000000005,288.22
3,9405.84,3528.93,1563.5
3,134.54399999999998,138.445,164.143
3,141.921,165.662,218.225
3,339.713,663.825,987.155
3,774.4760000000001,354.50800000000004,290.879
3,1876.18,1116.07,787.6389999999999
3,842.242,411.17400000000004,300.392
3,929.682,403.713,273.252
3,586.984,315.423,263.47900000000004
3,144.543,169.59599999999998,208.718
3,126.26,148.96200000000002,187.632
3,861.4580000000001,509.55400000000003,361.421
3,140.13299999999998,199.43900000000002,276.019
3,190.46599999999998,143.208,141.534
3,193.25900000000001,141.716,138.28
3,4259.67,1048.23,1452.94
3,915.557,583.11,438.58
3,168.19299999999998,285.875,421.87699999999995
3,1270.28,773.518,453.952
3,318.8,615.804,921.075
3,13131.9,1084.23,722.775
3,144.031,233.19099999999997,335.506
3,514.212,1010.26,1518.29
3,284.258,540.366,796.9810000000001
3,1263.46,600.837,431.77
3,15219.4,21756.2,3906.26
3,150.944,145.989,166.178
3,149.142,189.31799999999998,245.93599999999998
3,730.997,335.11800000000005,229.195
3,667.5939999999999,546.431,369.529
3,278.885,540.649,807.841
3,134.5,178.588,244.985
3,155.718,264.472,384.01800000000003
3,208.25099999999998,146.644,142.974
3,149.787,216.675,304.059
3,266.851,509.70599999999996,755.83
3,175.295,134.67700000000002,139.541
3,175.141,141.286,149.732
3,312.447,603.29,902.2289999999999
3,210.96200000000002,136.018,136.93200000000002
3,350.49,682.075,1018.5
3,422.329,790.5189999999999,1204.86
3,164.875,270.913,387.597
3,205.27900000000002,382.626,564.663
3,148.275,243.22099999999998,348.74800000000005
3,181.796,322.202,473.876
3,184.924,328.379,484.092
3,213.692,400.44699999999995,599.693
3,1215.17,588.5269999999999,477.457
3,138.809,153.765,186.69400000000002
3,150.042,242.863,348.027
3,379.27099999999996,196.567,161.93
3,378.106,732.32,1095.32
3,487.93,951.291,1441.47
3,271.224,160.593,142.469
3,2399.98,2163.22,1263.26
3,1504.97,911.971,1169.64
3,159.07299999999998,124.21700000000001,129.889
3,163.78799999999998,139.04399999999998,153.909
3,266.498,185.71900000000002,158.077
3,159.911,138.007,152.914
3,668.694,1343.32,2004.03
3,163.222,278.343,406.37800000000004
3,1726.71,596.518,531.174
3,1004.76,644.5169999999999,554.5
3,146.313,171.215,223.393
3,147.518,222.264,308.952
3,383.211,755.701,1128.13
3,166.899,274.063,393.881
3,189.717,143.05,144.80700000000002
3,428.31,839.405,1250.43
3,411.615,251.185,213.22799999999998
3,164.646,269.916,393.435
3,216.31,145.261,138.391
3,979.797,502.985,368.38800000000003
3,405.259,792.4810000000001,1183.04
3,1665.96,488.082,336.561
3,158.939,145.263,170.908
3,227.52700000000002,155.578,154.515
3,167.165,136.559,143.05100000000002
3,292.76099999999997,179.351,154.071
3,155.96,261.57099999999997,381.624
3,1725.19,1087.82,910.1339999999999
3,1818.19,2635.22,1150.47
3,419.00699999999995,819.793,1225.61
3,496.911,981.921,1469.49
3,133.107,152.61700000000002,205.00599999999997
3,138.149,150.315,190.446
3,139.94799999999998,224.485,315.762
3,201.297,371.915,548.7040000000001
3,1588.32,1026.42,840.575
3,185.832,327.068,479.60400000000004
3,143.553,232.231,325.019
3,126.572,187.227,255.02599999999998
