exp_group,predict_1,predict_2,predict_3
3,283.63,184.033,155.613
3,426.144,197.43599999999998,141.49
3,170.74400000000003,107.305,103.39200000000001
3,256.715,185.77599999999998,165.171
3,298.84,154.762,122.324
3,109.72399999999999,142.204,193.949
3,99.2709,116.448,148.716
3,196.838,369.787,548.64
3,144.989,258.575,381.458
3,104.978,116.83200000000001,143.245
3,174.32299999999998,116.124,111.54
3,290.976,594.183,886.3530000000001
3,378.06,223.825,173.433
3,776.9119999999999,449.55199999999996,285.91
3,166.532,310.887,460.06300000000005
3,120.82600000000001,201.02900000000002,285.048
3,109.45700000000001,106.82,129.7
3,431.159,857.682,1278.27
3,974.331,1945.32,2907.72
3,122.965,197.86900000000003,289.278
3,104.99700000000001,123.08200000000001,165.91400000000002
3,118.691,203.09599999999998,300.677
3,229.53400000000002,125.58,109.579
3,106.963,111.271,132.974
3,988.8660000000001,1978.13,2965.58
3,180.04,104.709,101.853
3,96.3669,135.034,190.497
3,278.099,540.487,809.3989999999999
3,1422.07,2850.12,4276.72
3,106.792,169.166,239.65400000000002
3,107.852,170.735,239.697
3,137.989,252.8,371.509
3,99.0153,109.978,133.857
3,111.958,116.67299999999999,146.96
3,114.046,108.838,119.883
3,138.892,112.708,112.146
3,212.743,123.85799999999999,110.852
3,104.4,110.899,138.196
3,424.861,841.97,1252.92
3,-3133.1,8219.35,-5124.52
3,371.405,705.273,1043.37
3,972.025,411.782,304.885
3,113.304,103.045,112.984
3,678.029,421.337,265.497
3,112.931,146.36700000000002,198.12400000000002
3,918.14,1839.13,2764.33
3,2115.94,2178.64,736.58
3,137.88,106.87299999999999,112.21
3,127.02,108.154,113.274
3,3048.63,1439.7,984.003
3,98.9002,123.961,164.565
3,748.711,1486.76,2238.1
3,136.668,240.48,355.727
3,114.891,106.363,122.065
3,155.065,115.21,117.51899999999999
3,1237.17,831.02,503.684
3,104.965,143.007,199.847
3,187.047,346.749,512.686
3,151.697,120.954,123.743
3,164.64700000000002,109.574,109.734
3,629.073,1254.88,1880.63
3,427.00199999999995,201.05900000000003,168.31
3,2875.26,-1463.28,-1055.35
3,420.82599999999996,185.215,141.082
3,560.998,339.466,237.39700000000002
3,2958.66,1070.61,1025.94
3,187.104,111.54,103.559
3,106.758,118.53299999999999,148.844
3,126.962,98.0961,99.8495
3,734.307,251.233,196.65
3,374.586,183.11900000000003,142.28
3,-6515.08,-3070.19,-2371.03
3,145.72,108.48,110.581
3,338.371,660.4639999999999,983.9810000000001
3,429.42199999999997,236.32,169.30900000000003
3,809.785,471.015,303.853
3,673.373,529.044,416.51099999999997
3,154.903,115.081,110.266
3,99.9384,117.53399999999999,153.001
3,105.243,147.516,207.00099999999998
3,106.755,136.064,185.149
3,114.77,191.672,281.18
3,750.692,270.808,180.283
3,109.726,137.239,174.963
3,471.384,929.051,1395.46
3,116.60700000000001,113.477,124.352
3,2295.41,860.1210000000001,712.08
3,166.293,118.988,119.43799999999999
3,-8144.86,-1469.42,-548.755
3,912.2080000000001,1816.9,2721.73
3,512.065,380.36400000000003,233.62599999999998
3,102.19,133.009,176.31099999999998
3,521.38,292.967,240.393
3,208.3,396.015,592.35
3,107.99600000000001,172.15,245.485
3,409.542,810.091,1214.75
3,122.512,107.39299999999999,116.485
3,898.113,507.395,514.0509999999999
3,107.49799999999999,155.016,214.179
3,565.981,372.08,285.637
3,171.192,311.01,459.63800000000003
3,177.99599999999998,331.277,491.455
3,160.483,106.295,107.539
3,644.182,338.64099999999996,252.33700000000002
3,2141.43,2811.8,-6349.19
3,143.09,259.753,384.72900000000004
3,181.605,123.22200000000001,115.488
3,505.82199999999995,233.463,158.936
3,1227.39,630.604,379.945
3,102.34700000000001,121.613,162.375
3,107.57799999999999,172.579,243.856
3,103.917,112.29299999999999,143.293
3,122.602,99.8418,107.749
3,184.361,121.676,108.65299999999999
3,111.01,179.033,256.972
3,129.563,111.041,116.83200000000001
3,599.514,402.35400000000004,362.955
3,188.354,147.09,161.746
3,251.523,139.153,108.07
3,112.929,103.541,113.125
3,119.936,204.24,298.065
3,109.76899999999999,154.787,218.237
3,271.144,526.226,784.492
3,343.42400000000004,213.82,152.13
3,283.845,585.998,875.6089999999999
3,1055.11,2112.26,3165.67
3,103.351,118.405,157.89
3,197.476,116.699,108.59899999999999
3,124.2,102.704,112.48899999999999
3,143.45,97.2855,102.411
3,3559.85,808.318,766.3860000000001
3,104.76899999999999,108.855,134.30100000000002
3,209.958,370.653,547.937
3,145.47799999999998,271.492,396.061
3,107.566,115.413,137.674
3,122.395,202.835,291.42400000000004
3,131.267,116.18700000000001,126.69
3,-5504.23,-3296.25,-877.5139999999999
3,1080.55,433.281,331.165
3,112.64399999999999,101.439,113.603
3,166.775,128.435,131.405
3,4512.23,1824.01,830.862
3,112.65100000000001,181.22099999999998,258.6
3,113.448,137.504,180.88099999999997
3,168.924,307.647,451.57
3,301.585,147.687,112.266
3,1218.77,2447.01,3670.39
3,125.427,216.795,312.584
3,483.587,955.987,1426.41
3,134.857,97.0349,102.035
3,158.733,289.44,422.075
3,105.14,123.49700000000001,166.02700000000002
3,1068.96,2134.81,3202.26
3,378.664,751.0830000000001,1125.96
3,95.6912,125.354,171.455
3,582.269,348.579,232.835
3,671.132,493.793,405.17199999999997
3,121.212,204.058,298.72
3,111.35,111.36,126.721
3,113.04299999999999,100.363,115.13
3,99.2215,103.48299999999999,125.361
3,126.694,107.214,111.148
3,155.025,281.324,416.75
3,542.957,294.693,239.41299999999998
3,979.466,1947.58,2913.99
3,116.42299999999999,195.855,280.374
3,202.453,362.838,537.994
3,103.789,111.954,138.727
3,2305.43,1266.25,535.888
3,119.027,101.928,112.05799999999999
3,102.00399999999999,140.709,194.891
3,105.58,96.2857,109.85700000000001
3,398.028,195.31599999999997,135.906
3,531.082,324.465,229.016
3,251.582,488.48199999999997,726.12
3,1166.76,355.98900000000003,258.395
3,251.52900000000002,478.673,712.638
3,148.904,276.39599999999996,405.32300000000004
3,288.985,560.493,836.547
3,219.72400000000002,422.866,631.4590000000001
3,104.166,116.51799999999999,148.15
3,159.933,120.01899999999999,123.402
3,416.07300000000004,826.855,1235.51
3,143.465,103.28299999999999,106.836
3,120.06200000000001,193.671,273.725
3,368.49300000000005,176.815,134.047
3,428.712,234.67,173.94099999999997
3,1343.09,493.04699999999997,266.58099999999996
3,107.615,124.352,167.58599999999998
3,1122.44,430.626,348.276
3,1611.99,844.03,5466.44
3,898.577,610.479,417.79699999999997
3,251.05700000000002,143.25,117.054
3,968.488,716.5210000000001,480.337
3,282.86,175.419,130.22299999999998
3,111.65299999999999,123.662,155.717
3,545.227,319.694,222.122
3,298.703,580.092,865.309
3,171.975,320.447,475.61400000000003
3,700.9960000000001,848.172,673.2230000000001
3,100.729,130.151,169.231
3,1193.47,2383.46,3571.74
3,2415.97,2199.8,1622.91
3,154.259,114.264,116.29799999999999
3,158.48,291.118,428.654
3,-34325.8,2601.01,2969.58
3,194.253,121.96,106.741
3,111.92200000000001,125.68,143.558
3,104.458,117.719,150.002
3,120.48700000000001,121.398,145.873
3,108.59700000000001,95.5939,108.085
3,272.217,148.306,115.50299999999999
3,108.39299999999999,112.069,136.30100000000002
3,225.02,141.597,117.125
3,472.833,265.155,180.173
3,177.00799999999998,341.16900000000004,506.52
3,660.447,412.05300000000005,266.317
3,1693.17,774.995,650.717
3,110.633,134.667,181.17700000000002
3,947.61,1897.01,2850.86
3,395.472,256.2,186.817
3,131.3,223.767,322.08799999999997
3,2647.9,5273.72,7909.44
3,7235.22,1803.0,904.3939999999999
3,109.60799999999999,110.456,137.60299999999998
3,893.557,711.305,596.581
3,584.298,799.436,580.053
3,2513.7,13453.9,-1255.48
3,101.537,135.957,185.602
3,239.37900000000002,147.523,117.76799999999999
3,109.145,158.372,224.65599999999998
3,2869.39,5760.26,8654.54
3,204.735,391.099,584.129
3,363.25699999999995,199.519,144.122
3,1627.98,3264.96,4909.52
3,274.824,536.048,803.198
3,110.897,122.301,157.415
3,106.471,135.265,186.27599999999998
3,3556.75,713.187,792.09
3,119.20200000000001,200.855,294.707
3,834.1569999999999,1664.39,2484.91
3,1621.17,18743.3,-1103.9
3,116.571,191.972,277.642
3,114.64399999999999,94.0376,100.53299999999999
3,113.161,160.454,228.81
3,97.3635,114.321,142.506
3,340.531,662.674,984.655
3,938.427,465.389,372.19300000000004
3,108.179,170.46200000000002,247.275
3,3396.95,-27155.5,10348.7
3,188.12599999999998,118.416,106.32
3,748.9939999999999,1479.92,2236.23
3,104.835,149.503,209.005
3,150.951,279.786,412.772
3,313.543,182.592,152.356
3,1341.53,1083.74,667.7189999999999
3,121.24700000000001,110.52,117.414
3,211.357,398.977,596.126
3,266.91,138.986,114.141
3,184.32299999999998,347.716,515.174
3,271.556,182.278,133.628
3,195.601,368.976,549.493
3,131.683,104.65,106.417
3,278.67400000000004,542.747,811.455
3,661.7860000000001,1323.54,1980.39
3,276.008,533.326,795.5360000000001
3,1794.66,1895.74,8286.44
3,442.569,229.773,178.351
3,733.112,357.654,276.699
3,719.7310000000001,836.1089999999999,435.663
3,168.303,121.58,116.603
3,202.28400000000002,382.903,572.309
3,1296.98,1224.4,1130.24
3,122.671,111.649,119.90700000000001
3,374.181,215.878,179.331
3,102.413,107.105,133.579
3,123.742,98.1391,102.632
3,137.216,115.311,120.868
3,878.291,548.0790000000001,474.56
3,688.696,499.43300000000005,377.89300000000003
3,1123.1,1077.22,736.826
3,320.478,163.465,129.001
3,767.307,1531.23,2301.88
3,574.668,388.24300000000005,357.55199999999996
3,129.687,160.482,224.21
3,2227.08,1608.96,1600.22
3,145.298,102.245,101.19200000000001
3,117.03200000000001,102.876,112.635
3,440.32800000000003,871.571,1306.44
3,1873.2,629.4159999999999,452.49699999999996
3,992.799,1981.44,2972.51
3,334.657,655.211,977.064
3,108.125,127.821,170.929
3,288.71299999999997,560.507,839.367
3,119.38,195.80599999999998,281.697
3,319.226,169.07299999999998,126.436
3,564.363,358.931,291.127
3,104.329,150.628,209.017
3,750.204,361.126,252.75799999999998
3,139.684,250.34099999999998,364.966
3,329.311,637.476,950.53
3,1745.29,3489.79,5238.64
3,106.61200000000001,147.659,205.831
3,119.553,202.97799999999998,295.776
3,3357.3,1318.69,872.7280000000001
3,249.56599999999997,149.109,116.421
3,97.4042,123.662,164.269
3,106.212,160.947,225.295
3,152.236,105.19,103.23700000000001
3,165.043,108.47,103.429
3,135.82299999999998,104.90100000000001,106.744
3,105.31700000000001,125.20700000000001,170.981
3,162.471,293.525,427.116
3,97.2515,145.506,210.331
3,103.969,162.422,232.83900000000003
3,137.252,110.139,113.916
3,101.87100000000001,113.90700000000001,145.523
3,265.407,157.155,128.219
3,143.129,101.728,100.12899999999999
3,153.648,109.25299999999999,106.259
3,941.3660000000001,375.522,310.45099999999996
3,105.853,164.51,231.96
3,204.612,144.011,135.815
3,369.56699999999995,727.637,1089.88
3,95.9847,152.955,216.785
3,282.655,550.981,821.561
3,546.7330000000001,356.80199999999996,258.73
3,124.464,213.442,308.053
3,532.328,417.602,285.97900000000004
3,2970.78,1306.4,10143.8
3,110.787,111.572,130.791
3,1288.82,1042.87,764.998
3,131.719,99.68799999999999,103.223
3,16444.8,1374.47,1091.88
3,498.319,990.72,1481.69
3,182.649,115.565,109.635
3,291.97700000000003,568.4680000000001,846.336
3,250.213,144.384,111.56
3,121.931,103.18700000000001,104.17
3,96.2181,131.259,179.873
3,105.736,112.148,140.132
3,103.01700000000001,130.509,173.528
3,209.55200000000002,396.70099999999996,591.5509999999999
3,2737.7,3165.82,1873.8
3,323.552,171.188,136.98
3,2249.03,1628.85,5933.28
3,213.07299999999998,149.398,151.984
3,131.683,92.2444,99.7398
3,113.742,145.338,195.39700000000002
3,109.425,114.135,126.32799999999999
3,137.501,109.169,114.84700000000001
3,3215.09,853.222,624.149
3,213.042,122.48700000000001,115.79799999999999
3,1444.97,2890.5,4338.93
3,712.58,1420.67,2122.67
3,144.425,110.77799999999999,112.177
3,104.56200000000001,121.631,157.372
3,152.597,279.156,412.314
3,1190.74,1031.52,976.796
3,3219.11,6438.69,9669.04
3,120.833,195.55700000000002,283.887
3,133.881,242.082,354.43199999999996
3,134.29399999999998,240.56900000000002,355.601
3,120.29799999999999,98.1114,104.975
3,99.5097,115.105,147.284
3,1474.06,1149.58,794.0260000000001
3,150.78,259.27099999999996,381.30699999999996
3,453.93800000000005,893.495,1337.64
3,117.419,108.575,119.616
3,446.64599999999996,261.534,206.842
3,-1829.9,1697.76,1457.97
3,483.436,962.145,1438.03
3,109.744,138.86,179.81599999999997
3,110.499,106.896,129.017
3,627.253,250.463,176.769
3,8482.17,-2882.45,-728.6210000000001
3,100.084,130.871,176.813
3,150.386,282.182,413.645
3,182.03900000000002,328.869,487.64300000000003
3,153.221,282.54400000000004,417.996
3,116.664,191.40599999999998,270.336
3,109.494,156.638,221.637
3,117.76299999999999,174.549,248.52
3,625.575,549.075,359.959
3,103.54700000000001,144.088,196.795
3,201.77,116.86200000000001,105.376
3,267.742,171.77700000000002,132.16899999999998
3,121.554,208.702,305.666
3,107.56299999999999,129.384,176.977
3,252.17700000000002,487.23800000000006,735.033
3,1561.9,1004.84,613.774
3,160.98,298.59,438.292
3,592.4209999999999,302.096,221.342
3,174.25099999999998,140.19299999999998,144.476
3,113.101,99.6664,111.975
3,103.493,158.398,224.553
3,109.4,103.338,121.165
3,100.47,128.441,172.66
3,105.35,167.61,238.584
3,110.02,103.412,111.758
3,5840.28,3324.45,-1961.26
3,438.335,301.21,214.343
3,180.49599999999998,343.45599999999996,508.731
3,293.276,574.8969999999999,858.9010000000001
3,381.223,205.875,151.895
3,1539.01,1653.34,35030.5
3,100.78,121.927,163.482
3,173.98,109.491,109.00299999999999
3,106.21600000000001,109.527,130.19
3,440.341,876.818,1316.16
3,116.596,190.149,271.67
3,144.833,269.02099999999996,395.457
3,387.277,187.987,134.102
3,382.54400000000004,240.368,178.27
3,119.973,210.356,304.26
3,116.979,192.18599999999998,275.481
3,159.181,127.76100000000001,142.019
3,900.0830000000001,732.715,591.178
3,105.03299999999999,161.679,231.82
3,122.751,206.747,299.71299999999997
3,434.459,862.948,1289.57
3,102.574,116.428,149.651
3,104.65100000000001,120.64399999999999,160.079
3,711.437,1416.74,2120.1
3,116.695,104.89399999999999,114.83200000000001
3,375.36300000000006,218.74099999999999,167.91
3,2083.16,844.28,833.0189999999999
3,764.64,1519.92,2281.88
3,137.99200000000002,103.706,105.56
3,291.298,567.003,847.63
3,500.731,996.0939999999999,1489.26
3,127.604,213.387,309.612
3,100.512,113.26899999999999,144.56799999999998
3,104.36200000000001,115.47399999999999,147.0
3,190.105,120.355,109.959
3,113.605,175.887,247.398
3,101.58,129.588,176.476
3,231.172,143.577,113.119
3,105.93700000000001,137.724,187.415
3,3831.95,1161.49,808.682
3,130.618,101.501,100.521
3,337.394,169.32299999999998,133.657
3,138.09799999999998,112.889,120.661
3,-6930.98,3723.67,920.347
3,527.118,318.403,278.279
3,133.27700000000002,132.179,154.79399999999998
3,117.09700000000001,97.8199,102.03399999999999
3,567.327,327.66900000000004,199.34400000000002
3,3252.74,1038.81,789.92
3,108.351,108.51,125.391
3,138.895,242.52599999999998,353.45
3,251.56,141.822,120.186
3,281.226,149.75799999999998,122.589
3,158.982,104.348,104.825
3,640.26,298.443,258.682
3,437.55800000000005,867.561,1298.17
3,126.709,101.387,108.706
3,161.72899999999998,103.42399999999999,107.01899999999999
3,165.343,109.984,105.583
3,214.537,405.985,600.4169999999999
3,141.672,238.799,347.17199999999997
3,97.2818,152.784,216.498
3,372.615,200.046,153.88299999999998
