60.2418, 120.221, 180.385
22.0114, 43.8702, 65.9749
13.3097, 26.8504, 40.0679
1.25897, 2.77175, 4.32193
601.902, 1202.38, 1800.92
23.4859, 46.717, 70.2035
3.56147, 7.01719, 10.6446
17.8408, 35.6275, 53.433
8.92626, 17.723, 26.6208
111.495, 223.213, 334.301
26.8955, 53.5146, 79.994
88.3777, 176.893, 265.063
1.0365, 2.45233, 3.42768
1.3396, 2.74333, 3.92725
63.8116, 127.816, 191.44
12.4983, 25.3044, 37.7436
1.25834, 2.64558, 4.00977
9.68504, 19.259, 28.5811
45.4928, 90.8763, 136.754
39.973, 79.8858, 119.875
171.171, 342.445, 514.387
90.039, 179.782, 269.697
2.01786, 4.08396, 6.06347
1.19923, 2.49168, 3.97641
7.0383, 13.7714, 20.702
89.4875, 179.088, 269.374
2.1038, 4.00369, 6.09357
13.8082, 27.6271, 41.1691
215.443, 430.157, 646.06
322.526, 645.846, 968.833
36.6214, 73.0116, 109.805
215.863, 431.411, 647.722
95.1825, 190.138, 285.282
0.577161, 1.10412, 1.75363
291.274, 582.264, 872.304
33.3927, 67.3189, 100.869
0.644626, 1.30262, 2.13543
61.675, 123.766, 185.13
90.0766, 180.035, 270.785
196.663, 393.393, 588.465
225.986, 451.057, 675.522
3.3486, 6.66013, 9.81394
6.84054, 13.6094, 20.8472
283.321, 566.765, 850.436
202.392, 405.441, 607.345
7.45052, 14.6894, 22.1079
5.07458, 10.2015, 15.3429
2018.24, 4009.99, 5961
31.1833, 62.2812, 93.3751
1988, 3951.35, 5881.6
3.71034, 7.72404, 11.2531
73.745, 148.081, 222.247
276.092, 551.044, 824.891
39.8854, 79.781, 119.166
504.629, 1006.69, 1506.45
95.0661, 189.768, 285.542
5.16242, 10.4423, 15.6574
32.3078, 64.4538, 96.6419
182.616, 365.451, 549.163
22.971, 45.6806, 68.8424
32.5985, 65.1799, 97.472
0.722063, 1.6846, 2.57776
1.04838, 2.23823, 3.21608
19.4398, 39.0376, 58.0632
28.3046, 56.5064, 84.8646
301.005, 602.562, 903.162
22.6329, 45.2795, 68.112
22.1481, 44.0833, 66.3429
49.3191, 98.9498, 148.079
38.8888, 77.8465, 116.236
78.5557, 157.204, 235.845
0.469835, 1.19653, 1.75965
409.863, 820.846, 1231.09
738.938, 1478.89, 2215.31
2.70844, 5.42401, 8.23809
0.0975974, -0.125268, -0.230005
6.03204, 11.8969, 17.7488
1.24837, 2.78073, 4.1717
54.2816, 108.715, 162.921
137.408, 275.107, 412.555
296.697, 593.894, 889.944
58.3891, 116.877, 175.146
98.7494, 197.193, 295.875
3.96349, 7.91562, 11.8599
5.49602, 10.8932, 16.4422
180.269, 359.971, 539.864
55.7845, 111.792, 167.502
70.8033, 141.774, 212.843
5.45116, 10.7695, 16.1846
12.8729, 25.6571, 38.3471
16.3095, 32.7076, 49.0286
746.085, 1491.72, 2230.77
14.1803, 28.124, 41.9537
13.7315, 27.4132, 40.6456
306.52, 613.989, 920.161
168.571, 337.166, 506.383
311.383, 623.1, 934.791
137.413, 275.009, 412.848
2.05412, 4.0263, 6.21216
3.45515, 6.60368, 9.81211
4.97163, 9.87164, 14.8429
20.798, 41.1903, 61.8249
86.8116, 174.415, 261.644
9.06014, 18.0286, 27.0097
52.2887, 104.827, 156.985
1.23649, 2.52473, 3.76944
66.016, 132.01, 197.555
43.9126, 87.2514, 131.446
16.533, 32.6523, 49.137
7.45777, 14.6884, 22.0645
1.44307, 2.83346, 4.3303
77.4835, 154.646, 232.077
8.38272, 16.4159, 24.8659
114.669, 228.304, 342.84
10.8548, 21.5082, 31.9202
70.5846, 141.394, 211.818
0.663581, 1.4424, 2.36687
49.316, 98.9775, 148.01
41.3246, 83.0902, 123.16
298.492, 597.287, 895.595
134.94, 269.803, 404.896
26.0742, 52.382, 78.3767
8.11047, 16.0097, 24.1658
181.254, 362.045, 542.941
377.715, 756.079, 1133.18
55.2398, 110.5, 165.724
298.573, 597.588, 895.2
23.796, 47.6261, 70.402
20.4845, 40.9667, 61.6065
55.2053, 110.583, 165.448
962.622, 1916.87, 2880.61
319.583, 639.545, 959.238
579.473, 1157.19, 1733.2
732.024, 1464.68, 2194.01
0.862151, 1.89761, 2.93061
0.829222, 1.46165, 2.28865
-0.838689, -1.6342, -2.50882
5.71231, 11.477, 17.4039
1.30248, 2.45992, 3.57302
0.727705, 1.47454, 2.05837
54.2044, 108.735, 163.079
70.6018, 141.478, 211.757
8.24197, 16.2012, 24.5103
214.717, 428.066, 643.101
61.8523, 124.112, 185.653
336.644, 673.036, 1010.6
27.3373, 54.4941, 81.5518
2.71696, 5.41796, 7.9219
763.765, 1524.24, 2291.21
566.014, 1132.51, 1697.77
415.028, 827.041, 1245.55
113.422, 227.047, 339.986
2.95996, 5.89543, 8.76874
57.3357, 115.06, 171.961
3.28069, 6.29568, 9.39161
70.0168, 140.284, 209.779
37.8179, 76.0319, 113.767
14.3539, 28.5436, 42.6996
40.0104, 80.4114, 118.925
58.0174, 116.238, 174.518
257.543, 516.012, 771.155
85.474, 171.287, 257.298
76.6134, 153.211, 230.107
65.0487, 130.311, 195.473
14.9697, 29.9072, 44.7313
134.605, 268.134, 402.446
1172.5, 2358.9, 3531.38
-0.1398, -0.231221, -0.413655
625.11, 1248.48, 1869.53
69.2937, 138.781, 207.974
0.563337, 1.05979, 1.93127
2.42629, 4.8049, 6.99413
1.06239, 2.28377, 3.23078
1623.66, 3230, 4834.4
3.0341, 6.26084, 9.20612
35.9265, 71.6297, 107.236
109.976, 219.646, 329.457
-0.471208, -1.06066, -1.52496
33.9943, 68.1762, 102.114
230.908, 461.386, 692.389
54.6577, 109.297, 164.203
4.47101, 9.04395, 13.3284
128.36, 256.426, 384.613
8.83566, 17.3662, 26.1929
42.9474, 86.1425, 128.369
63.0537, 125.981, 188.855
0.979137, 2.04983, 3.01318
3.82533, 7.18572, 11.0988
52.499, 105.124, 157.592
174.112, 348.705, 521.25
21.8114, 43.7823, 65.3579
60.0597, 119.963, 179.734
23.9869, 47.941, 71.6007
79.2728, 159.142, 238.918
28.6274, 57.4495, 86.4799
0.600495, 1.12195, 1.80359
19.6737, 39.1693, 58.7401
45.8296, 91.5808, 137.579
136.68, 273.136, 409.462
26.3652, 52.738, 78.9502
28.8581, 57.5791, 86.5019
1.85971, 3.64731, 5.5115
2.70193, 5.16847, 7.79156
9.73864, 19.6117, 29.1458
5.87429, 11.9691, 17.6645
34.1798, 68.3104, 102.372
10.0711, 20.0855, 29.9931
37.045, 74.1396, 111.244
3.6124, 7.18095, 10.5833
219.89, 439.436, 659.84
1.26732, 2.47438, 3.95149
3.3615, 6.89579, 10.0888
77.4514, 155.408, 232.436
166.801, 331.981, 499.058
8.45521, 16.8896, 25.307
70.5658, 141.298, 212.118
42.2305, 84.5269, 126.394
302.172, 604.642, 906.975
151.041, 301.567, 452.528
10.6775, 21.2026, 31.8293
100.308, 200.196, 300.813
6.60075, 13.1595, 19.585
0.560904, 1.23683, 1.98972
12.5769, 25.054, 37.5335
81.8369, 164.219, 245.877
1.34501, 2.65092, 3.98269
28.0173, 55.7447, 83.2202
391.532, 782.455, 1174.51
18.9216, 37.6862, 56.5664
28.6267, 57.086, 85.4123
296.767, 595.419, 891.303
25.9569, 51.6487, 77.1657
10.2883, 20.143, 30.3144
47.6824, 95.6906, 143.214
9.42126, 18.625, 27.973
212.468, 424.118, 637.728
1.00307, 1.73916, 2.69198
143.751, 286.66, 430.618
38.5477, 76.7997, 115.471
102.774, 206.166, 308.851
56.553, 113.32, 169.716
159.131, 319.191, 478.758
2.36196, 4.72284, 7.05731
180.219, 359.862, 539.745
17.2691, 34.6263, 52.0307
363.375, 726.045, 1089.99
256.211, 511.517, 766.332
11.7581, 23.5846, 35.4992
2.52277, 4.87942, 7.26069
16.2598, 32.3895, 48.4649
